source,destination,description
410,394,"['{{dlc|r}}{{i|Marked}}: Tears shot from the eye shoot in the direction that Isaac is moving the cursor towards, not at the cursor.']"
410,229,"[""{{i|Monstro's Lung}}: Eyes spawn more often but only fire one tear at a time.""]"
410,516,['{{i|Sprinkler}}: Sprinkler cannot fire eyes.']
410,244,['{{i|Tech.5}}/{{i|Technology 2}}: Eyes only fire normal tears and the laser cannot fire eyes.']
410,152,['{{i|Tech.5}}/{{i|Technology 2}}: Eyes only fire normal tears and the laser cannot fire eyes.']
410,233,"['{{i|Tiny Planet}}: Eyes travel straight forward, and tears fired by eyes orbit around Isaac.']"
422,710,"[""{{i|Bag of Crafting}}: The bag's contents will be reverted to its previous state.""]"
422,63,"['{{i|The Battery}}: Glowing Hour Glass will receive a maximum of two full charges as normal, however, using the item twice consecutively will not result in the player being teleported two rooms previous, only one. This means that if Glowing Hour Glass is used twice in succession, they will rewind as normal with the first use to the previous room, then, upon second use, everything will be rewound, but the player will not be teleported to the room previous to the one they just teleported to and will instead find themselves teleported to the room they are currently in. Rewinding works as normal, but teleportation is limited to the last room visited.']"
422,356,['{{I|Car Battery}}: No effect.']
422,477,"['{{i|Void|force=a+nr}}: It is impossible to absorb a Glowing Hour Glass pedestal without using the item and preventing it from having been absorbed.', [""{{Dlc|r}} The Glowing Hour Glass is absorbed like normal. Subsequent uses of '''Void''' send Isaac back to the previous room reverting most changes, nullifying many other effects that '''Void''' may have absorbed. Energy is still reset back to full upon each use, allowing for infinite re-tries of any room. This does, however, prevent you from consuming any further powers as you will instead reset the room."", ['Notably, the {{i|Broken Watch}} triggers the slow effect on every fourth room, based on the room counter which does not reset on use, allowing you to undo a fast room and get all slow rooms.', 'The {{i|Placenta}} re-rolls regeneration at the minute mark, allowing you to re-roll entering a new room shortly before the minute mark and almost guarantee a regeneration (mind the one-second animation tick on the clock).']]]"
417,247,"['{{i|BFFS!}}: Succubus and its damaging aura are visually larger, but the damage multiplier is not increased any further away from the familiar. However the damaging aura is increased.']"
417,304,"['{{I|Libra}}: When Isaac is within the aura, affects re-balanced stats rather than just damage.']"
401,106,['[[:Category:Bomb items|All other bomb modifiers]]: No bomb modifier outside {{I|Mr. Mega}} and {{T|Short Fuse}} has an effect on Explosivo tears.']
401,42,"[""{{i|Bob's Rotten Head}}: Bob's Rotten Head has a chance to stick onto enemies. The explosion damage bonus increases to 110.""]"
401,118,"[""{{dlc|nr}}{{i|Brimstone}}/{{i|Dr. Fetus}}/{{i|Mom's Knife}}/{{i|Technology}}/{{i|Tech X}}: Overrides Explosivo.""]"
401,52,"[""{{dlc|nr}}{{i|Brimstone}}/{{i|Dr. Fetus}}/{{i|Mom's Knife}}/{{i|Technology}}/{{i|Tech X}}: Overrides Explosivo.""]"
401,114,"[""{{dlc|nr}}{{i|Brimstone}}/{{i|Dr. Fetus}}/{{i|Mom's Knife}}/{{i|Technology}}/{{i|Tech X}}: Overrides Explosivo.""]"
401,68,"[""{{dlc|nr}}{{i|Brimstone}}/{{i|Dr. Fetus}}/{{i|Mom's Knife}}/{{i|Technology}}/{{i|Tech X}}: Overrides Explosivo.""]"
401,395,"[""{{dlc|nr}}{{i|Brimstone}}/{{i|Dr. Fetus}}/{{i|Mom's Knife}}/{{i|Technology}}/{{i|Tech X}}: Overrides Explosivo.""]"
401,168,['{{i|Epic Fetus}}: Overrides Explosivo.']
401,374,['{{Dlc|r}}{{I|Holy Light}}: Some Explosivo tears have the Holy Light effect applied to them. These tears spawn a beam of light after a few seconds of sticking to an enemy instead of exploding.']
401,329,"['{{Dlc|nr}}{{i|The Ludovico Technique}}: Not recommended. Tear will alternate between ""normal"" and black. If it touches an enemy, it will stick to it, grow in size, then explode. While the tear is stuck to an enemy, it stops doing damage and cannot be controlled, leaving the player helpless.']"
401,244,['{{Dlc|nr}} {{i|Tech.5}}/{{I|Technology 2}}: The laser is unaffected by Explosivo.']
401,152,['{{Dlc|nr}} {{i|Tech.5}}/{{I|Technology 2}}: The laser is unaffected by Explosivo.']
401,533,['{{i|Trisagion|a+nr}}: Overrides Explosivo.']
423,347,['Circle of Protection: Multiple copies of this item through sources such as {{I|Diplopia}} or {{I|Crooked Penny}} has no effect.']
423,485,['Circle of Protection: Multiple copies of this item through sources such as {{I|Diplopia}} or {{I|Crooked Penny}} has no effect.']
433,247,['{{i|BFFS!}}: No effect.']
433,357,['{{i|Box of Friends|n}}: No effect.']
433,638,"['{{I|Eraser}}: Erasing a {{E|Charger}} will prevent all newly created [[friendly]] Chargers from spawning, rendering the item useless. The item spawns a normal Charger before changing it to the special My Shadow variant.']"
433,727,['{{I|Ghost Bombs}} / {{I|Purgatory}}: Explosions from the ghosts can and will kill the chargers.\n{{clear}}']
433,634,['{{I|Ghost Bombs}} / {{I|Purgatory}}: Explosions from the ghosts can and will kill the chargers.\n{{clear}}']
379,118,"['{{i|Brimstone}}: No effect on Brimstone.', [""{{c|Azazel}}: Also does not affect Azazel's mini-brimstone.""]]"
379,168,['{{i|Epic Fetus}}: No effect on Epic Fetus.']
379,329,"['{{i|The Ludovico Technique}}: Only tear appearance changes, no tear size up.']"
379,114,"[""{{i|Mom's Knife}}: No effect on Mom's Knife.""]"
379,5,"['{{Dlc|r}}{{I|My reflection}}: Tears will spin like boomerangs, purely cosmetic effect.']"
379,579,['{{I|Spirit Sword}}: No effect.']
379,395,['{{i|Tech X}}: No effect on Tech X.']
379,68,"['{{i|Technology}}: Lasers become spectral.', ['{{dlc|r}} Laser beams are thicker in terms of width.']]"
352,116,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,245,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,222,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,356,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,2,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,153,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,118,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,52,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,168,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,329,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,394,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,114,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,229,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,68,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,395,"[""{{dlc|ana+}}{{i|9 Volt}}, {{dlc|nr}} {{i|20/20}}, {{i|Anti-Gravity}}, {{i|Car Battery}}, {{i|The Inner Eye}}, {{i|Mutant Spider}}, {{i|Brimstone}}, {{i|Dr. Fetus}}, {{i|Epic Fetus}}, {{i|The Ludovico Technique}}, {{i|Marked}}, {{i|Mom's Knife}}, {{i|Monstro's Lung}}, {{i|Technology}}, and {{i|Tech X}}: No effect, Glass Cannon fires a normal tear."", ['{{dlc|a+}}{{i|9 Volt}}: Reduces charge time to 2 seconds.', ""{{dlc|r}} {{I|20/20}}: Gives a 25% damage down, hurting Glass Cannon's performance.""]]"
352,572,"[""{{I|Eye of the Occult}}: Cannon shot can be controlled. If a synergy is given a crosshair (e.g. {{i|Brimstone}}, {{i|Technology}} etc.), the tear will follow wherever it's pointed.""]"
352,118,"[""{{I|Eye of the Occult}}: Cannon shot can be controlled. If a synergy is given a crosshair (e.g. {{i|Brimstone}}, {{i|Technology}} etc.), the tear will follow wherever it's pointed.""]"
352,68,"[""{{I|Eye of the Occult}}: Cannon shot can be controlled. If a synergy is given a crosshair (e.g. {{i|Brimstone}}, {{i|Technology}} etc.), the tear will follow wherever it's pointed.""]"
352,156,"['{{I|Habit}}: Upon taking damage, {{I|Broken Glass Cannon}} will be half-charged. However, taking damage before the last charge will break the cannon again.']"
352,474,"['{{I|Habit}}: Upon taking damage, {{I|Broken Glass Cannon}} will be half-charged. However, taking damage before the last charge will break the cannon again.']"
352,313,"[""{{i|Holy Mantle}}: Doesn't prevent damage done by Glass Cannon, but will protect against other types of damage.""]"
352,149,"['{{dlc|nr}} {{i|Ipecac}}: As the Glass Cannon tears are so large, even a modest damage increase or a single tear size increasing item is likely to render the tear unable to damage enemies, their explosions too far from them.']"
352,598,['{{i|Pluto}}: Allows Isaac to cross small gaps using the knockback of Glass Cannon.']
352,534,"['{{I|Schoolbag}}: The cannon will break on damage, regardless if it or another active is on hand.', [""+ {{I|Tear Detonator}}: Glass Cannon shots will detonate into normal tears. The tears don't inherit [[Tear Effects|spectral]] or [[Tear Effects|piercing]].""]]"
