source,destination,description
495,379,- (Added in Repentance)Pupula Duplex: The fires gain a large size and duration increase.<br>
495,68,- Technology: Will occasionally spawn a fire. The lasers will not douse the flames.<br>
495,395,- Tech X: Will occasionally spawn a fire while firing lasers. Laser rings will not douse the flames.<br>
495,533,- Trisagion: Will occasionally spawn a fire while firing beams. Fires damage is not reduced.<br>
495,640,- Urn of Souls: Causes the Urn to emit Ghost Pepper's flames in addition to its regular flames.<br>
457,186,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: Has a chance to block the damage inflicted, but the effects will still occur.<br>"
457,135,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: Has a chance to block the damage inflicted, but the effects will still occur.<br>"
457,40,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: Has a chance to block the damage inflicted, but the effects will still occur.<br>"
457,126,"- Blood Rights/IV Bag/Kamikaze!/Razor Blade: Has a chance to block the damage inflicted, but the effects will still occur.<br>"
457,313,"- Holy Mantle: Cone Head's chance of blocking damage is applied before the Holy Mantle, allowing the Holy Mantle shield to be saved.<br>"
487,284,"- (Removed in Repentance) D4: Every Cube of Meat produced using Potato Peeler counts as an item for rerolling. Because health usually is not removed when rerolling items, this is useful to increase the number of items at the expense of the item pool.<br>&emsp;- Cubes of Meat created by Potato Peeler will always reroll into Treasure Room (Item Pool)|Treasure Room items, regardless of where Potato Peeler was obtained or the rooms it was used in.<br>"
487,73,- (Added in Repentance){{c|Tainted Eden}}: The Cube of Meat is not re-rolled when Tainted Eden takes damage.<br>
444,453,- Compound Fracture/Cricket's Body/The Parasite: All tears from the barrage split.<br>
444,224,- Compound Fracture/Cricket's Body/The Parasite: All tears from the barrage split.<br>
444,104,- Compound Fracture/Cricket's Body/The Parasite: All tears from the barrage split.<br>
444,531,"- Haemolacria: Fires a barrage of Haemolacria tears, all of which will burst.<br>"
444,532,"- Lachryphagy: Tears tend to clump together, becoming one giant tear which splits into 8 large tears. When tears burst, they can also spawn barrages of tears that can be fed.<br>"
444,529,"- Pop!: Causes burst tears to remain in the room for much longer, forming a soft barrier of sorts, which enemies must survive through to reach Isaac.<br>"
444,533,- Trisagion: Fires a barrage of beams.<br>
444,605,- The Scooper: All tears benefit from the damage bonus granted by The Scooper.<br>
443,224,"- Cricket's Body / Compound Fracture / The Parasite: When razors are fired, the split tears will also be razors and do quadruple damage. The Parasite's split tears look like normal tears.<br>"
443,453,"- Cricket's Body / Compound Fracture / The Parasite: When razors are fired, the split tears will also be razors and do quadruple damage. The Parasite's split tears look like normal tears.<br>"
443,104,"- Cricket's Body / Compound Fracture / The Parasite: When razors are fired, the split tears will also be razors and do quadruple damage. The Parasite's split tears look like normal tears.<br>"
443,52,- Dr. Fetus: Adds a chance for the bombs to deal increased damage. See the page for the specific damage formula.<br>
443,352,- (Removed in Repentance) Glass Cannon: Adds a chance to fire a giant razor that does roughly triple damage.<br>&emsp;- (Added in Repentance) Adds a chance to fire a giant razor that does quadruple damage (x40 + 10 flat damage).<br>
443,531,- Haemolacria: Adds a chance for tears to do quadruple damage. Burst tears will also do quadruple damage if the main tear does quadruple damage.<br>
443,524,"- Technology Zero: When razors are fired, they will connect to other tears via electricity. The electricity also does quadruple damage.<br>"
443,532,"- Lachryphagy: Tears can be fed to razors, increasing damage and splitting into 8 razors after a little while. If razors are fed to the tears, the razor damage doesn't apply to the tear both before and after splitting.<br>"
450,69,- Chocolate Milk: How much the 20th tear was charged determines the size and damage of the golden tear.<br>
450,453,- Compound Fracture / Cricket's Body / The Parasite: Golden tears will still look like coins and will still split into other golden coins when hitting obstacles.<br>
450,224,- Compound Fracture / Cricket's Body / The Parasite: Golden tears will still look like coins and will still split into other golden coins when hitting obstacles.<br>
450,104,- Compound Fracture / Cricket's Body / The Parasite: Golden tears will still look like coins and will still split into other golden coins when hitting obstacles.<br>
450,203,"- {{Dlc|r}}Humbling Bundle: Affects coins dropped from hitting enemies, allowing Isaac to potentially farm money.<br>"
450,532,- Lachryphagy: Golden tears can also be fed and will burst into split tears. Burst tears are not golden.<br>
453,42,- Bob's Rotten Head: The bomb will break into 1-3 more bombs which are launched in random directions from the point of impact.<br>
453,678,- C Section: Fetuses are skeletons that shoot splitting bone fragments when in contact with an enemy.<br>
453,224,"- Cricket's Body/The Parasite: Each tear splits into more tears, which will all shatter.<br>"
453,104,"- Cricket's Body/The Parasite: Each tear splits into more tears, which will all shatter.<br>"
453,531,"- Haemolacria: Tears will sometimes burst into smaller tears when hitting obstacles or enemies. These smaller tears are miniature versions of Haemolacria tears, which will burst when hitting the ground.<br>"
453,149,"- Ipecac: If the bone tear hits a wall or an obstacle, it will split into explosive half-damage shards. Hits on enemies and the floor behave as normal Ipecac.<br>"
453,329,- The Ludovico Technique: Tear turns into a spinning bone that rapidly spews out smaller bone shots on contact with enemies.<br>
453,440,- Kidney Stone: First bullet shatters into smaller kidney stone bullets<br>
508,247,- BFFS!: Increases razor's size and contact damage. No damage increase on bleed effect.<br>
459,118,- (Added in Repentance)Brimstone/The Ludovico Technique/Tech X/Trisagion: Every tick of damage Isaac’s tears deal have a chance to attach a separate booger tear on a hit enemy.<br>
459,329,- (Added in Repentance)Brimstone/The Ludovico Technique/Tech X/Trisagion: Every tick of damage Isaac’s tears deal have a chance to attach a separate booger tear on a hit enemy.<br>
459,395,- (Added in Repentance)Brimstone/The Ludovico Technique/Tech X/Trisagion: Every tick of damage Isaac’s tears deal have a chance to attach a separate booger tear on a hit enemy.<br>
459,533,- (Added in Repentance)Brimstone/The Ludovico Technique/Tech X/Trisagion: Every tick of damage Isaac’s tears deal have a chance to attach a separate booger tear on a hit enemy.<br>
459,224,- Cricket's Body: Booger tears will split into split booger tears that can attach to enemies.<br>
459,401,- Explosivo: Explosivo tears can also be booger tears which damage the enemy over time while stuck to them before exploding.<br>
459,331,"- Godhead: Shots retain their aura while stuck to an enemy, but the aura can damage only enemies other than the booger victim. If the enemy dies before the booger’s maximum duration, it will resume homing and will often stick to a second enemy.<br>"
459,532,"- (Added in Afterbirth+, Removed in Repentance)Lachryphagy: All tears have a chance to burst into boogers. Boogers will always burst into more boogers, though some of the boogers may incorrectly appear to be normal tears. When a booger sticks to an enemy, it will burst into 8 boogers which have a high chance of sticking again to the same enemy.<br>"
459,213,"- Lost Contact: Boogers that stick to enemies will block shots, and will not be destroyed in the process.<br>"
459,169,"- Polyphemus: Booger shots lose the Polyphemus pierce effect, but stick to enemies while dealing the full damage of the Polyphemus shot. Damage does not degrade.<br>"
459,579,- Spirit Sword: Swings and projectiles have a chance to apply boogers on enemies.<br>
459,315,"- Strange Attractor: Attraction effect will remain on the booger shot stuck to an enemy. This can drag the enemy across the whole room until they reach one wall and get stuck on it, effectively disabling their normal movement.<br>"
459,244,- {{Dlc|r}} Tech.5: The laser also has a chance to apply boogers on enemies.<br>
459,68,- {{Dlc|r}} Technology: Hit enemies have a chance for a booger to be applied to them.<br>
459,152,- {{Dlc|r}} Technology 2: The laser can also apply boogers with the laser’s chance to apply boogers being determined rapidly every tick.<br>
459,524,- Technology Zero: Boogers can be connected with electricity while being attached dealing large amounts of damage to the booger victim.<br>
461,678,- C Section: Parasitoid fetuses spawn spiders/flies and slowing creep with every hit on an enemy.<br>
461,453,"- Compound Fracture / Cricket's Body / The Parasite: When egg sacks are fired, they will split into smaller egg sacks. Split egg sacks from The Parasite will not look like egg sacks.<br>"
461,224,"- Compound Fracture / Cricket's Body / The Parasite: When egg sacks are fired, they will split into smaller egg sacks. Split egg sacks from The Parasite will not look like egg sacks.<br>"
461,104,"- Compound Fracture / Cricket's Body / The Parasite: When egg sacks are fired, they will split into smaller egg sacks. Split egg sacks from The Parasite will not look like egg sacks.<br>"
461,48,- Cupid's Arrow: Egg sacks will apply their effect to every enemy hit.<br>
461,248,- Hive Mind: Flies and spiders are bigger and deal double damage.<br>
462,453,- Compound Fracture/Cricket's Body/The Parasite: Tears that pass through enemies will become Belial tears and split into smaller Belial tears. Non-Belial split tears can also turn into Belial tears if they pass through enemies.<br>
462,224,- Compound Fracture/Cricket's Body/The Parasite: Tears that pass through enemies will become Belial tears and split into smaller Belial tears. Non-Belial split tears can also turn into Belial tears if they pass through enemies.<br>
462,104,- Compound Fracture/Cricket's Body/The Parasite: Tears that pass through enemies will become Belial tears and split into smaller Belial tears. Non-Belial split tears can also turn into Belial tears if they pass through enemies.<br>
462,331,- Godhead: Normal tears and Eye of Belial tears will retain damaging aura.<br>
462,532,"- Lachryphagy: Eye of Belial tears can still be fed and will burst, and burst Eye of Belial tears will still be homing. Tears from regular bursts can also turn into Eye of Belial tears<br>"
